name,occupation,count,birthtime,birthplace,location,point,chart
Andrei_Medvedev,r_tennis-players,233,"['1974', 8, '31']","Kiev, Ukraine","Київ, Україна","('50n45', '30e5241')",<flatlib.chart.Chart object at 0x624277978>
Dominique_Monami,r_tennis-players,234,"['1973', 5, '31', '22:00']","Verviers, Belgium","Verviers, Liège, Wallonie, 4800, België - Belgique - Belgien","('50n5932', '5e8678')",<flatlib.chart.Chart object at 0x624277cf8>
Thomas_Muster,r_tennis-players,235,"['1967', 10, '2']","Leibnitz, Austria","Leibnitz, Steiermark, Österreich","('46n8162', '15e5398')",<flatlib.chart.Chart object at 0x624298e48>
Janet_Scott_Newberry,r_tennis-players,236,"['1953', 8, '6', '13:00']","Los Angeles, California, United States","Los Angeles, Los Angeles County, California, United States of America","('34n0537', '118w2428')",<flatlib.chart.Chart object at 0x6242129e8>
Marie-Claire_Noah,r_tennis-players,238,"['1937', 9, '30', '03:00']","Sedan, France","Sedan, Ardennes, Grand Est, France métropolitaine, 08200, France","('49n7034', '4e9433')",<flatlib.chart.Chart object at 0x624212ef0>
Magnus_Norman,r_tennis-players,239,"['1976', 5, '30']","Stockholm, Sweden","Stockholm, Stockholms kommun, Stockholms län, Svealand, 111 29, Sverige","('59n3251', '18e0711')",<flatlib.chart.Chart object at 0x62434dda0>
Betty_Nuthall,r_tennis-players,240,"['1911', 5, '11', '10:30']","Surbiton, England, United Kingdom","Surbiton, Royal Borough of Kingston upon Thames, London, Greater London, England, KT6 4LJ, United Kingdom","('51n3938', '0w3033')",<flatlib.chart.Chart object at 0x624a73320>
Tom_Okker,r_tennis-players,241,"['1944', 2, '22', '18:20']","Amsterdam, Netherlands","Amsterdam, Noord-Holland, Nederland","('52n3728', '4e8936')",<flatlib.chart.Chart object at 0x624212ba8>
Alex_Olmedo,r_tennis-players,242,"['1936', 3, '24', '09:30']","Arequipa, Peru","Arequipa, Peru","('16s3989', '71w537')",<flatlib.chart.Chart object at 0x624272b70>
Adriano_Di_Panatta,r_tennis-players,243,"['1950', 7, '9', '12:00']","Rome, Italy","Roma, Roma Capitale, Italia","('41n8933', '12e4829')",<flatlib.chart.Chart object at 0x624272d68>
