name,occupation,count,birthtime,birthplace,location,point,chart
Bernard_Zweers,r_composers,2171,"['1854', 5, '18', '13:00']","Amsterdam, Netherlands","Amsterdam, Noord-Holland, Nederland","('52n3728', '4e8936')",<flatlib.chart.Chart object at 0x625d51ba8>
Bill_Frisell,r_composers,2172,"['1951', 3, '18']","Baltimore, Maryland, United States","Baltimore, Maryland, 21203, United States of America","('39n2909', '76w6108')",<flatlib.chart.Chart object at 0x625d4fba8>
Ogata_Hiroto,r_composers,2173,"['1985', 5, '4']","Tokyo, Japan","東京都, 日本 (Japan)","('35n6828', '139e7595')",<flatlib.chart.Chart object at 0x625d4d3c8>
Edvin_Marton,r_composers,2174,"['1974', 2, '17']","Vylok, Ukraine","МКПП «Вилок», Вилоцька селищна рада, Виноградівський район, Закарпатська область, Україна","('48n0934', '22e8361')",<flatlib.chart.Chart object at 0x625d4dc50>
John_Sheahan,r_composers,2175,"['1939', 5, '19']","Dublin, Ireland","Dublin, County Dublin, Leinster, Ireland","('53n3498', '6w2603')",<flatlib.chart.Chart object at 0x625d4a390>
Mervyn_Warren,r_composers,2178,"['1964', 2, '29']","Huntsville, Alabama, United States","Huntsville, Madison County, Alabama, United States of America","('34n7298', '86w5859')",<flatlib.chart.Chart object at 0x625d4aba8>
Max_Brod,r_composers,2179,"['1884', 5, '27']","Prague, Czech Republic","Praha, okres Hlavní město Praha, Hlavní město Praha, Praha, Česká republika","('50n0875', '14e4213')",<flatlib.chart.Chart object at 0x625d443c8>
Richard_Barbieri,r_composers,2180,"['1957', 11, '30']","London, England, United Kingdom","London, Greater London, England, SW1A 2DX, United Kingdom","('51n5073', '0w1276')",<flatlib.chart.Chart object at 0x625d44ac8>
Mila_Ferreira,r_composers,2182,"['1963', 9, '23']","Minde, Portugal","Minde, Alcanena, Santarém, Médio Tejo, Centro, Portugal","('39n5134', '8w6879')",<flatlib.chart.Chart object at 0x625d44ba8>
Frank_Hannon,r_composers,2183,"['1966', 10, '3']","Sacramento, California, United States","Sacramento, Sacramento County, California, United States of America","('38n5816', '121w4944')",<flatlib.chart.Chart object at 0x625d3cb38>
Eric_Hester,r_composers,2184,"['1974', 1, '9']","Las Vegas, Nevada, United States","Las Vegas, Clark County, Nevada, United States of America","('36n1673', '115w1485')",<flatlib.chart.Chart object at 0x624d61d68>
