name,occupation,count,birthtime,birthplace,location,point,chart
C._J._van_Nieuwenburg,r_chemists,132,"['1889', 1, '31', '17:00']","The Hague, Netherlands","Den Haag, Zuid-Holland, Nederland","('52n08', '4e3113')",<flatlib.chart.Chart object at 0x6243fea90>
Edward_E._Penhoet,r_chemists,133,"['1940', 1, '11']","Oakland, California, United States","Oakland, Alameda County, California, United States of America","('37n8045', '122w2714')",<flatlib.chart.Chart object at 0x6243ecf28>
John_Polanyi,r_chemists,134,"['1929', 1, '23']","Berlin, Germany","Berlin, Deutschland","('52n517', '13e3889')",<flatlib.chart.Chart object at 0x6243ecba8>
Frank_Popoff,r_chemists,135,"['1935', 1, '27']","Sofia, Bulgaria","София, Столична, София-град, България","('42n6979', '23e3222')",<flatlib.chart.Chart object at 0x6243ee208>
Lawrence_G._Rawl,r_chemists,136,"['1928', 1, '4']","Lyndhurst, New Jersey, United States","Lyndhurst, Bergen County, New Jersey, United States of America","('40n812', '74w1243')",<flatlib.chart.Chart object at 0x6243ee198>
Stanley_R._Rawn,r_chemists,137,"['1928', 1, '3']","Duluth, Minnesota, United States","Duluth, Saint Louis County, Minnesota, United States of America","('46n7729', '92w1251')",<flatlib.chart.Chart object at 0x6243e2390>
James_J._Renier,r_chemists,138,"['1930', 1, '9']","Duluth, Minnesota, United States","Duluth, Saint Louis County, Minnesota, United States of America","('46n7729', '92w1251')",<flatlib.chart.Chart object at 0x6243e2ba8>
Charles_Richet,r_chemists,139,"['1850', 1, '26', '21:30']","Paris, France","Paris, Île-de-France, France métropolitaine, France","('48n8567', '2e3515')",<flatlib.chart.Chart object at 0x6243e2b70>
T._J._Rodgers,r_chemists,140,"['1948', 1, '15']","Oshkosh, Wisconsin, United States","Oshkosh, Winnebago County, Wisconsin, United States of America","('44n0207', '88w5409')",<flatlib.chart.Chart object at 0x624668b70>
Louis_T._Rosso,r_chemists,141,"['1933', 1, '13']","San Francisco, California, United States","San Francisco, San Francisco City and County, California, United States of America","('37n779', '122w4199')",<flatlib.chart.Chart object at 0x6246572b0>
Orfeo_Turno_Rotini,r_chemists,142,"['1903', 1, '15', '08:10']","Fauglia, Italy","Fauglia, Pisa, Toscana, 56043, Italia","('43n5706', '10e5144')",<flatlib.chart.Chart object at 0x624657c18>
Gary_L._Roubos,r_chemists,143,"['1936', 1, '7']","Denver, Colorado, United States","Denver, Denver County, Colorado, United States of America","('39n7392', '104w9849')",<flatlib.chart.Chart object at 0x624668470>
Jean_Rouxel,r_chemists,144,"['1935', 1, '24', '07:50']","Malestroit, France","Malestroit, Vannes, Morbihan, Bretagne, France métropolitaine, 56140, France","('47n81', '2w3831')",<flatlib.chart.Chart object at 0x62465cc18>
Paul_Schutzenberger,r_chemists,146,"['1829', 1, '23', '04:00']","Strasbourg, France","Strasbourg, Bas-Rhin, Grand Est, France métropolitaine, France","('48n5846', '7e7507')",<flatlib.chart.Chart object at 0x62465cc50>
Charles_P._Seiss,r_chemists,147,"['1927', 1, '28']","Lake Charles, Louisiana, United States","Lake Charles, Calcasieu Parish, Louisiana, United States of America","('30n2266', '93w2174')",<flatlib.chart.Chart object at 0x62465ab70>
George_J._Sella,r_chemists,148,"['1928', 1, '29']","West New York, New Jersey, United States","West New York, Hudson County, New Jersey, United States of America","('40n7855', '74w0083')",<flatlib.chart.Chart object at 0x624659358>
