name,occupation,count,birthtime,birthplace,location,point,chart
Guglielmo_Zucconi,r_journalists-publicists,584,"['1919', 12, '19', '17:30']","Bologna, Italy","Bologna, Emilia-Romagna, Italia","('44n4937', '11e343')",<flatlib.chart.Chart object at 0x62494efd0>
Karl_Zéro,r_journalists-publicists,585,"['1961', 8, '6', '13:45']","Aix-les-Bains, France","Aix-les-Bains, Chambéry, Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 73100, France","('45n6886', '5e9146')",<flatlib.chart.Chart object at 0x624951ef0>
Jiří_Dienstbier_Sr.,r_journalists-publicists,588,"['1937', 4, '20']","Kladno, Czech Republic","Kladno, okres Kladno, Středočeský kraj, Střední Čechy, Česká republika","('50n1478', '14e1025')",<flatlib.chart.Chart object at 0x624937f98>
Chris_Huhne,r_journalists-publicists,589,"['1954', 7, '2']","London, England, United Kingdom","London, Greater London, England, SW1A 2DX, United Kingdom","('51n5073', '0w1276')",<flatlib.chart.Chart object at 0x624953710>
Alexandr_Valentinovič_Amfitěatrov,r_journalists-publicists,591,"['1862', 12, '26']","Kaluga, Russia","Калуга, городской округ Калуга, Калужская область, Центральный федеральный округ, Россия","('54n5101', '36e2598')",<flatlib.chart.Chart object at 0x6249536d8>
Ray_Stannard_Baker,r_journalists-publicists,593,"['1870', 4, '17']","Lansing, Michigan, United States","Lansing, Ingham County, Michigan, United States of America","('42n7338', '84w5554')",<flatlib.chart.Chart object at 0x624953f28>
Ladislav_Ballek,r_journalists-publicists,595,"['1941', 4, '2']",Unknown(?),"Unknown, ሶማሌ ክልል / Somali, Ethiopia","('6n4026', '43e3984')",<flatlib.chart.Chart object at 0x6249396d8>
Armando_Baptista-Bastos,r_journalists-publicists,596,"['1934', 2, '27']","Lisbon, Portugal","Lisboa, Grande Lisboa, Área Metropolitana de Lisboa, Portugal","('38n7078', '9w1366')",<flatlib.chart.Chart object at 0x6249366d8>
Giuseppe_Baretti,r_journalists-publicists,597,"['1719', 4, '24']","Turin, Italy","Torino, Piemonte, Italia","('45n0678', '7e6825')",<flatlib.chart.Chart object at 0x624936e10>
Nina_Bonhardová,r_journalists-publicists,604,"['1907', 3, '6']","Zolynia, Poland","Żołynia, gmina Żołynia, powiat łańcucki, województwo podkarpackie, 37-110, Polska","('50n1614', '22e3063')",<flatlib.chart.Chart object at 0x624936e80>
Randolph_Bourne,r_journalists-publicists,605,"['1886', 5, '30']","Bloomfield, New Jersey, United States","Bloomfield, Essex County, New Jersey, 07003, United States of America","('40n8068', '74w1854')",<flatlib.chart.Chart object at 0x624926ef0>
Emanuel_Bozděch,r_journalists-publicists,606,"['1841', 7, '21']","Prague, Czech Republic","Praha, okres Hlavní město Praha, Hlavní město Praha, Praha, Česká republika","('50n0875', '14e4213')",<flatlib.chart.Chart object at 0x624930710>
Louis_Bromfield,r_journalists-publicists,607,"['1896', 12, '27']","Mansfield, Ohio, United States","Mansfield, Richland County, Ohio, United States of America","('40n7584', '82w5154')",<flatlib.chart.Chart object at 0x624930ef0>
Orestes_Augustus_Brownson,r_journalists-publicists,608,"['1803', 9, '16']","Stockbridge, Vermont, United States","Stockbridge, Windsor County, Vermont, United States of America","('43n7599', '72w7453')",<flatlib.chart.Chart object at 0x6249216d8>
Faddey_Bulgarin,r_journalists-publicists,610,"['1789', 7, '5']",Belarus,Беларусь,"('53n4251', '27e6971')",<flatlib.chart.Chart object at 0x624921fd0>
Lyon_Sprague_de_Camp,r_journalists-publicists,612,"['1907', 11, '27']","New York, New York, United States","New York, United States of America","('40n7127', '74w006')",<flatlib.chart.Chart object at 0x624919828>
Antoon_Coolen,r_journalists-publicists,614,"['1897', 4, '17', '06:00']","Wijlre, Netherlands","Wijlre, Gulpen-Wittem, Limburg, Nederland","('50n8338', '5e8869')",<flatlib.chart.Chart object at 0x624919e10>
Ivan_Diviš,r_journalists-publicists,619,"['1924', 9, '18']","Prague, Czech Republic","Praha, okres Hlavní město Praha, Hlavní město Praha, Praha, Česká republika","('50n0875', '14e4213')",<flatlib.chart.Chart object at 0x624931710>
Mak_Dizdar,r_journalists-publicists,620,"['1917', 10, '17']","Stolac, Bosnia and Herzegovina","Stolac, Općina Stolac, Hercegovačko-neretvanski kanton/ županija, Federacija Bosne i Hercegovine, Bosna i Hercegovina","('43n0829', '17e9544')",<flatlib.chart.Chart object at 0x624931e48>
Alexandr_Alexandrovič_Fadějev,r_journalists-publicists,623,"['1901', 12, '24']","Kimry, Russia","Кимры, городской округ Кимры, Тверская область, Центральный федеральный округ, Россия","('56n8734', '37e3557')",<flatlib.chart.Chart object at 0x624931ef0>
Johannes_Fiebag,r_journalists-publicists,624,"['1956', 3, '14']","Northeim, Germany","Northeim, Landkreis Northeim, Niedersachsen, 37154, Deutschland","('51n7054', '9e9973')",<flatlib.chart.Chart object at 0x624918e10>
Josef_Ludvík_Fischer,r_journalists-publicists,625,"['1894', 11, '6']","Prague, Czech Republic","Praha, okres Hlavní město Praha, Hlavní město Praha, Praha, Česká republika","('50n0875', '14e4213')",<flatlib.chart.Chart object at 0x62571b748>
Josef_Václav_Frič,r_journalists-publicists,627,"['1829', 9, '5']","Prague, Czech Republic","Praha, okres Hlavní město Praha, Hlavní město Praha, Praha, Česká republika","('50n0875', '14e4213')",<flatlib.chart.Chart object at 0x62571bfd0>
Hortelano_Juan_Garcia,r_journalists-publicists,628,"['1928', 2, '14']","Madrid, Spain","Madrid, Área metropolitana de Madrid y Corredor del Henares, Comunidad de Madrid, 28001, España","('40n4167', '3w7036')",<flatlib.chart.Chart object at 0x62571bf28>
František_Gel,r_journalists-publicists,629,"['1901', 9, '18']","Albrechtice, Czech Republic","Albrechtice, okres Ústí nad Orlicí, Pardubický kraj, Severovýchod, Česká republika","('49n9275', '16e6447')",<flatlib.chart.Chart object at 0x625727f98>
