name,occupation,count,birthtime,birthplace,location,point,chart
Guy_Ligier,r_pilots-aviators,18,"['1930', 7, '12', '00:20']","Vichy, France","Vichy, Allier, Auvergne-Rhône-Alpes, France métropolitaine, 03200, France","('46n1239', '3e4204')",<flatlib.chart.Chart object at 0x62744ce80>
François_Cevert,r_pilots-aviators,19,"['1944', 2, '25', '04:00']","Paris, France","Paris, Île-de-France, France métropolitaine, France","('48n8567', '2e3515')",<flatlib.chart.Chart object at 0x627203b00>
Jean_Assollant,r_pilots-aviators,20,"['1905', 9, '26', '22:45']","Versailles, France","Versailles, Yvelines, Île-de-France, France métropolitaine, 78000, France","('48n8035', '2e1267')",<flatlib.chart.Chart object at 0x627454b70>
Jacqueline_Auriol,r_pilots-aviators,21,"['1917', 11, '5', '20:00']","Challans, France","Challans, Les Sables-d'Olonne, Vendée, Pays de la Loire, France métropolitaine, 85300, France","('46n8479', '1w8774')",<flatlib.chart.Chart object at 0x627454d68>
Alan_Bean,r_pilots-aviators,22,"['1932', 3, '15', '15:10']","Wheeler, Texas, United States","Wheeler County, Texas, United States of America","('35n3922', '100w2633')",<flatlib.chart.Chart object at 0x627746a90>
Scott_Carpenter,r_pilots-aviators,23,"['1925', 5, '1', '06:45']","Boulder, Colorado, United States","Boulder, Boulder County, Colorado, United States of America","('40n015', '105w2705')",<flatlib.chart.Chart object at 0x627746dd8>
Gerald_P._Carr,r_pilots-aviators,24,"['1932', 8, '22', '09:30']","Denver, Colorado, United States","Denver, Denver County, Colorado, United States of America","('39n7392', '104w9849')",<flatlib.chart.Chart object at 0x627749eb8>
Gene_Cernan,r_pilots-aviators,25,"['1934', 3, '14', '02:33']","Chicago, Illinois, United States","Chicago, Cook County, Illinois, United States of America","('41n8756', '87w6244')",<flatlib.chart.Chart object at 0x627785320>
Roger_B._Chaffee,r_pilots-aviators,26,"['1935', 2, '15', '03:00']","Grand Rapids, Michigan, United States","Grand Rapids, Kent County, Michigan, United States of America","('42n9632', '85w6679')",<flatlib.chart.Chart object at 0x627785278>
Frederic_Chiffot,r_pilots-aviators,27,"['1966', 9, '19', '19:50']","Luxeuil-les-Bains, France","Luxeuil-les-Bains, Lure, Haute-Saône, Bourgogne-Franche-Comté, France métropolitaine, 70300, France","('47n8172', '6e3809')",<flatlib.chart.Chart object at 0x6277850f0>
Pete_Conrad,r_pilots-aviators,29,"['1930', 6, '2', '16:16']","Philadelphia, Pennsylvania, United States","Philadelphia, Philadelphia County, Pennsylvania, United States of America","('39n9527', '75w1635')",<flatlib.chart.Chart object at 0x624330cc0>
Robert_L._Crippen,r_pilots-aviators,30,"['1937', 9, '11', '14:45']","Washington, District of Columbia, United States","Washington, District of Columbia, 20500, United States of America","('38n8949', '77w0366')",<flatlib.chart.Chart object at 0x624ac5b00>
