name,occupation,count,birthtime,birthplace,location,point,chart
René_Pujol,r_script-writers,3710,"['1878', 5, '15']","Bordeaux, France","Bordeaux, Gironde, Nouvelle-Aquitaine, France métropolitaine, 33000, France","('44n8412', '0w58')",<flatlib.chart.Chart object at 0x626e0ecf8>
Alexander_Jacobs,r_script-writers,3711,"['1927', 11, '16']","London, England, United Kingdom","London, Greater London, England, SW1A 2DX, United Kingdom","('51n5073', '0w1276')",<flatlib.chart.Chart object at 0x626e145c0>
Thierry_Jonquet,r_script-writers,3712,"['1954', 1, '19', '19:45']","Paris, France","Paris, Île-de-France, France métropolitaine, France","('48n8567', '2e3515')",<flatlib.chart.Chart object at 0x626e14cf8>
Jiří_Melíšek,r_script-writers,3713,"['1932', 6, '16']","Prague, Czech Republic","Praha, okres Hlavní město Praha, Hlavní město Praha, Praha, Česká republika","('50n0875', '14e4213')",<flatlib.chart.Chart object at 0x626e195f8>
Andrei_Benkendorf,r_script-writers,3714,"['1946', 3, '13']","Moscow, Russia","Москва, Центральный федеральный округ, Россия","('55n4792', '37e3273')",<flatlib.chart.Chart object at 0x626e19e10>
Marcel_Barrena,r_script-writers,3715,"['1981', 10, '15']","Barcelona, Spain","Barcelona, Barcelonès, Barcelona, Catalunya, 08001, España","('41n3829', '2e1774')",<flatlib.chart.Chart object at 0x626e19d68>
Derek_Humphry,r_script-writers,3717,"['1930', 4, '29']","Bath, United Kingdom","Bath, Bath and North East Somerset, South West England, England, United Kingdom","('51n3814', '2w3597')",<flatlib.chart.Chart object at 0x626e1ed30>
Bryan_Buckley,r_script-writers,3719,"['1963', 9, '3']","Boston, Massachusetts, United States","Boston, Suffolk County, Massachusetts, United States of America","('42n3603', '71w0583')",<flatlib.chart.Chart object at 0x626e235f8>
Fernando_Eiras,r_script-writers,3720,"['1957', 2, '21']","Rio de Janeiro, Brazil","Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil","('22s911', '43w2094')",<flatlib.chart.Chart object at 0x626e235c0>
William_Harrison,r_script-writers,3721,"['1933', 10, '29']","Dallas, Texas, United States","Dallas, Dallas County, Texas, United States of America","('32n7763', '96w7969')",<flatlib.chart.Chart object at 0x626e275c0>
Alla_Surikova,r_script-writers,3722,"['1940', 11, '6']","Kiev, Ukraine","Київ, Україна","('50n45', '30e5241')",<flatlib.chart.Chart object at 0x626e27588>
Erika_Grediaga,r_script-writers,3724,"['1974', 9, '25']","Mexico City, Mexico","Ciudad de México, Cuauhtémoc, Ciudad de México, 06060, México","('19n4326', '99w1332')",<flatlib.chart.Chart object at 0x626e2c748>
Miloslav_Fábera,r_script-writers,3725,"['1912', 7, '15']","Pilsen, Czech Republic","Plzeň, okres Plzeň-město, Plzeňský kraj, Jihozápad, Česká republika","('49n7477', '13e3775')",<flatlib.chart.Chart object at 0x626e2ce80>
JB_Smoove,r_script-writers,3726,"['1964', 12, '16']","Plymouth, North Carolina, United States","Plymouth, Washington County, North Carolina, 27962, United States of America","('35n8668', '76w7486')",<flatlib.chart.Chart object at 0x626e785c0>
Miloš_Noll,r_script-writers,3727,"['1926', 8, '11']","Prague, Czech Republic","Praha, okres Hlavní město Praha, Hlavní město Praha, Praha, Česká republika","('50n0875', '14e4213')",<flatlib.chart.Chart object at 0x626e78e80>
Lance_Tracy,r_script-writers,3728,"['1971', 8, '23']","Oregon City, Oregon, United States","Oregon City, Clackamas County, Oregon, 97045, United States of America","('45n3573', '122w6068')",<flatlib.chart.Chart object at 0x626e7e5c0>
Tatsumi_Kumashiro,r_script-writers,3729,"['1927', 4, '24']","Saga, Japan","佐賀県 (Saga Prefecture), 日本 (Japan)","('33n2185', '130e1297')",<flatlib.chart.Chart object at 0x626e7ee48>
Karel_Fabián,r_script-writers,3730,"['1912', 6, '21']","Prague, Czech Republic","Praha, okres Hlavní město Praha, Hlavní město Praha, Praha, Česká republika","('50n0875', '14e4213')",<flatlib.chart.Chart object at 0x626e845f8>
Kat_Candler,r_script-writers,3731,"['1974', 11, '11']","Atlanta, Georgia, United States","Atlanta, Fulton County, Georgia, United States of America","('33n7491', '84w3902')",<flatlib.chart.Chart object at 0x626e84dd8>
Mark_Lund,r_script-writers,3732,"['1965', 6, '6']","Holden, United States","Holden, Johnson County, Missouri, United States of America","('38n7142', '93w9913')",<flatlib.chart.Chart object at 0x626e885f8>
Jens_Dahl,r_script-writers,3734,"['1961', 1, '9']","Copenhagen, Denmark","København, Københavns Kommune, Region Hovedstaden, 1357, Danmark","('55n6867', '12e5701')",<flatlib.chart.Chart object at 0x626e88eb8>
František_Živný,r_script-writers,3735,"['1927', 2, '5']","Pilsen, Czech Republic","Plzeň, okres Plzeň-město, Plzeňský kraj, Jihozápad, Česká republika","('49n7477', '13e3775')",<flatlib.chart.Chart object at 0x626e8d630>
Leonid_Kvinikhidze,r_script-writers,3736,"['1937', 12, '21']","Saint Petersburg, Russia","Санкт-Петербург, Северо-Западный федеральный округ, 190000, Россия","('59n9607', '30e1587')",<flatlib.chart.Chart object at 0x626e8de10>
Ben_York_Jones,r_script-writers,3740,"['1984', 2, '11']","Englewood, New Jersey, United States","Englewood, Bergen County, New Jersey, 07361, United States of America","('40n8929', '73w9726')",<flatlib.chart.Chart object at 0x626e88e10>
Lubomir_Levitski,r_script-writers,3741,"['1980', 9, '17']","Verkhovyna, Ukraine","Верховина, Верховинський район, Івано-Франківська область, 78700, Україна","('48n1538', '24e8279')",<flatlib.chart.Chart object at 0x626e92d30>
Ricardo_Alventosa,r_script-writers,3743,"['1937', 10, '31']","Buenos Aires, Argentina","Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","('34s6076', '58w4371')",<flatlib.chart.Chart object at 0x626e97630>
Didier_Van_Cauwelaert,r_script-writers,3744,"['1960', 7, '29', '21:20']","Nice, France","Nice, Alpes-Maritimes, Provence-Alpes-Côte d'Azur, France métropolitaine, France","('43n7009', '7e2684')",<flatlib.chart.Chart object at 0x626e97550>
Stephen_J._Rivele,r_script-writers,3745,"['1949', 5, '6']",Unknown(?),"Unknown, ሶማሌ ክልል / Somali, Ethiopia","('6n4026', '43e3984')",<flatlib.chart.Chart object at 0x626e9b518>
Alice_Hoffman,r_script-writers,3746,"['1952', 3, '16']","New York, New York, United States","New York, United States of America","('40n7127', '74w006')",<flatlib.chart.Chart object at 0x626e9bcf8>
Aleksandr_Stefanovich,r_script-writers,3747,"['1944', 12, '13']","Saint Petersburg, Russia","Санкт-Петербург, Северо-Западный федеральный округ, 190000, Россия","('59n9607', '30e1587')",<flatlib.chart.Chart object at 0x626e9bd68>
Gordon_Cotler,r_script-writers,3748,"['1923', 6, '4']","New York, New York, United States","New York, United States of America","('40n7127', '74w006')",<flatlib.chart.Chart object at 0x626e9fd68>
Dorothy_Uhnak,r_script-writers,3749,"['1930', 4, '24']","New York, New York, United States","New York, United States of America","('40n7127', '74w006')",<flatlib.chart.Chart object at 0x626ea75c0>
Howard_Fast,r_script-writers,3750,"['1914', 11, '11']","New York, New York, United States","New York, United States of America","('40n7127', '74w006')",<flatlib.chart.Chart object at 0x626ea7cf8>
Eugenio_Mira,r_script-writers,3752,"['1977', 9, '23']","Castalla, Spain","Castalla, l'Alcoià, Alacant / Alicante, Comunitat Valenciana, 03420, España","('38n5957', '0w6703')",<flatlib.chart.Chart object at 0x626ea7dd8>
