name,occupation,count,birthtime,birthplace,location,point,chart
Michael_Bennett,r_dancers,554,"['1943', 4, '8', '08:00']","Buffalo, New York, United States","Buffalo, Erie County, New York, United States of America","('42n8867', '78w8784')",<flatlib.chart.Chart object at 0x6257e4358>
Paolo_Bertoluzzi,r_dancers,556,"['1938', 5, '17', '07:00']","Genoa, Italy","Genova, Liguria, Italia","('44n4073', '8e9339')",<flatlib.chart.Chart object at 0x6257e4a90>
Roberto_Bestonso,r_dancers,557,"['1942', 5, '27', '03:30']","Nice, France","Nice, Alpes-Maritimes, Provence-Alpes-Côte d'Azur, France métropolitaine, France","('43n7009', '7e2684')",<flatlib.chart.Chart object at 0x6257ebef0>
Vittorio_Biagi,r_dancers,558,"['1941', 5, '24', '07:30']","Viareggio, Italy","Viareggio, Unione dei comuni della Versilia, Lucca, Toscana, 55049, Italia","('43n8672', '10e2506')",<flatlib.chart.Chart object at 0x6257f3be0>
Egan_Bischoff,r_dancers,559,"['1934', 6, '10', '03:15']","Gotha, Germany","Gotha, Landkreis Gotha, Thüringen, 99867, Deutschland","('50n9463', '10e6945')",<flatlib.chart.Chart object at 0x6257f3b38>
David_Blair,r_dancers,560,"['1932', 7, '27', '16:55']","Halifax, England, United Kingdom","Halifax, Yorkshire and the Humber, England, HX1 1TH, United Kingdom","('53n7229', '1w8605')",<flatlib.chart.Chart object at 0x6257e2550>
Gustav_Blank,r_dancers,561,"['1908', 10, '28', '11:30']","Altenberg, Germany","Altenberg, Sächsische Schweiz-Osterzgebirge, Sachsen, Deutschland","('50n7666', '13e7523')",<flatlib.chart.Chart object at 0x6257e2470>
Felix_Blaska,r_dancers,562,"['1941', 5, '8', '11:20']","Homel, Belarus","Гомель, Гомельская область, Беларусь","('52n4239', '31e0132')",<flatlib.chart.Chart object at 0x6257d0c18>
Rene_Louis_Marie_Bon,r_dancers,563,"['1924', 8, '30', '04:00']","Montpellier, France","Montpellier, Hérault, Occitanie, France métropolitaine, France","('43n6112', '3e8767')",<flatlib.chart.Chart object at 0x6257d0438>
Luigi_Bonino,r_dancers,564,"['1949', 10, '4', '09:00']","Bra, Italy","Bra, Cuneo, Piemonte, 12042, Italia","('44n6977', '7e8543')",<flatlib.chart.Chart object at 0x624717f60>
Peter_Breuer,r_dancers,565,"['1946', 10, '29', '06:05']","Tegernsee, Germany","Tegernsee, Landkreis Miesbach, Bayern, 83684, Deutschland","('47n7099', '11e7543')",<flatlib.chart.Chart object at 0x624717da0>
Walter_Camryn,r_dancers,566,"['1903', 7, '31', '04:00']","Helena, Montana, United States","Helena, Lewis and Clark County, Montana, United States of America","('46n5927', '112w0363')",<flatlib.chart.Chart object at 0x624728b38>
Giuseppe_Carbone,r_dancers,569,"['1939', 2, '7', '10:20']","Messina, Italy","Messina, Sicilia, Italia","('38n1938', '15e5542')",<flatlib.chart.Chart object at 0x624728a90>
Marc_Cardinal,r_dancers,570,"['1937', 7, '27', '07:30']","Kinshasa, Democratic Republic of the Congo","Kinshasa, Lukunga, LINGWALA, République Démocratique du Congo","('4s3217', '15e3126')",<flatlib.chart.Chart object at 0x624737470>
Germinal_Casado,r_dancers,571,"['1934', 8, '6', '06:00']","Casablanca, Morocco","Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء, préfecture d'arrondissements de Casablanca-Anfa عمالة مقاطعات الدار البيضاء أنفا, Pachalik de Casablanca, Préfecture de Casablanca عمالة الدار البيضاء, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 20 000, Maroc","('33n5951', '7w6188')",<flatlib.chart.Chart object at 0x6247374a8>
Victor_Gerard_Castelli,r_dancers,572,"['1952', 10, '9', '07:25']","Montclair, New Jersey, United States","Montclair, Essex County, New Jersey, United States of America","('40n8164', '74w2211')",<flatlib.chart.Chart object at 0x624740208>
John_Charles_Clifford,r_dancers,573,"['1947', 6, '12', '21:51']","Los Angeles, California, United States","Los Angeles, Los Angeles County, California, United States of America","('34n0537', '118w2428')",<flatlib.chart.Chart object at 0x62472f320>
Jean-Paul_Comelin,r_dancers,574,"['1936', 9, '10', '14:20']","Vannes, France","Vannes, Morbihan, Bretagne, France métropolitaine, 56000, France","('47n6587', '2w7599')",<flatlib.chart.Chart object at 0x62472fa58>
Arthur_Conrad,r_dancers,575,"['1935', 1, '7', '07:30']","Oakland, California, United States","Oakland, Alameda County, California, United States of America","('37n8045', '122w2714')",<flatlib.chart.Chart object at 0x6250fe358>
Leon_Danielian,r_dancers,576,"['1920', 10, '31', '03:00']","New York, New York, United States","New York, United States of America","('40n7127', '74w006')",<flatlib.chart.Chart object at 0x6250fea58>
Liane_Dayde-Giraud,r_dancers,577,"['1932', 2, '27', '00:25']","Paris, France","Paris, Île-de-France, France métropolitaine, France","('48n8567', '2e3515')",<flatlib.chart.Chart object at 0x6250feb38>
Philippe_Decouflé,r_dancers,578,"['1961', 10, '22', '16:00']","Neuilly-sur-Seine, France","Neuilly-sur-Seine, Arrondissement de Nanterre, Hauts-de-Seine, Île-de-France, France métropolitaine, 92200, France","('48n8847', '2e2696')",<flatlib.chart.Chart object at 0x6250e0a58>
Vladimir_Ilich_Derevianko,r_dancers,580,"['1949', 1, '15', '01:30']","Omsk, Russia","Омск, городской округ Омск, Омская область, Сибирский федеральный округ, 644000, Россия","('54n9914', '73e3715')",<flatlib.chart.Chart object at 0x6250e0c18>
Arthur_Duncan,r_dancers,582,"['1925', 9, '25', '15:30']","Los Angeles, California, United States","Los Angeles, Los Angeles County, California, United States of America","('34n0537', '118w2428')",<flatlib.chart.Chart object at 0x6250fab70>
Stillborn_Duncan,r_dancers,583,"['1914', 8, '3', '10:30']","Autun, France","Autun, Saône-et-Loire, Bourgogne-Franche-Comté, France métropolitaine, 71400, France","('46n951', '4e2989')",<flatlib.chart.Chart object at 0x6250fac88>
Roberto_Fascilla,r_dancers,587,"['1937', 12, '27', '21:30']","Milan, Italy","Milano, Lombardia, Italia","('45n4668', '9e1905')",<flatlib.chart.Chart object at 0x625103a90>
Eliot_Feld,r_dancers,588,"['1942', 7, '5', '00:01']","New York, New York, United States","New York, United States of America","('40n7127', '74w006')",<flatlib.chart.Chart object at 0x6250f8358>
Raymond_Franchetti,r_dancers,590,"['1920', 4, '7', '12:00']","Bobigny, France","Bobigny, Seine-Saint-Denis, Île-de-France, France métropolitaine, 93000, France","('48n9064', '2e4452')",<flatlib.chart.Chart object at 0x6250f8b70>
Michel_Gascard,r_dancers,591,"['1956', 10, '8', '23:30']","La Rochelle, France","La Rochelle, Charente-Maritime, Nouvelle-Aquitaine, France métropolitaine, 17000, France","('46n1591', '1w152')",<flatlib.chart.Chart object at 0x6250f8cc0>
Jean_Gaudin,r_dancers,592,"['1953', 2, '27', '04:30']","Bois-Colombes, France","Bois-Colombes, Arrondissement de Nanterre, Hauts-de-Seine, Île-de-France, France métropolitaine, 92270, France","('48n9148', '2e2675')",<flatlib.chart.Chart object at 0x625418a58>
Eddy_Geraedts,r_dancers,593,"['1955', 12, '2', '20:30']","The Hague, Netherlands","Den Haag, Zuid-Holland, Nederland","('52n08', '4e3113')",<flatlib.chart.Chart object at 0x625418ac8>
Timothee_Gollitrer,r_dancers,594,"['1952', 5, '30', '06:36']","Los Angeles, California, United States","Los Angeles, Los Angeles County, California, United States of America","('34n0537', '118w2428')",<flatlib.chart.Chart object at 0x625421b38>
Jose_Greco,r_dancers,595,"['1918', 12, '23', '21:00']","Montorio nei Frentani, Italy","Montorio nei Frentani, Campobasso, Molise, Italia","('41n7596', '14e9327')",<flatlib.chart.Chart object at 0x625421ac8>
Billy_Griego,r_dancers,596,"['1949', 12, '5', '07:30']","Santa Fe, New Mexico, United States","Santa Fe, Santa Fe County, New Mexico, United States of America","('35n687', '105w9378')",<flatlib.chart.Chart object at 0x6254422e8>
Henri_Henriot,r_dancers,597,"['1944', 2, '25', '12:00']","Nancy, France","Nancy, Meurthe-et-Moselle, Grand Est, France métropolitaine, 54100, France","('48n6937', '6e1834')",<flatlib.chart.Chart object at 0x625442b38>
Lester_Horton,r_dancers,598,"['1906', 1, '23', '01:00']","Indianapolis, Indiana, United States","Indianapolis, Marion County, Indiana, 46204, United States of America","('39n7683', '86w1584')",<flatlib.chart.Chart object at 0x625428b38>
Craig_Revel_Horwood,r_dancers,599,"['1965', 1, '4', '04:40']","Ballarat, Victoria, Australia","Ballarat, City of Ballarat, Victoria, 3350, Australia","('37s5623', '143e8607')",<flatlib.chart.Chart object at 0x62542a2b0>
Marc_Hwang,r_dancers,600,"['1964', 5, '18', '22:45']","L'Isle-Adam, France","L'Isle-Adam, Pontoise, Val-d'Oise, Île-de-France, France métropolitaine, 95290, France","('49n1125', '2e2186')",<flatlib.chart.Chart object at 0x62542aa58>
Anver_Joffrey,r_dancers,602,"['1928', 12, '24', '18:43']","Seattle, Washington, United States","Seattle, King County, Washington, United States of America","('47n6038', '122w3301')",<flatlib.chart.Chart object at 0x62543aba8>
Travis_Kemp,r_dancers,603,"['1914', 5, '23', '01:00']","West Bridgford, England, United Kingdom","West Bridgford, Nottinghamshire, East Midlands, England, United Kingdom","('52n9311', '1w1257')",<flatlib.chart.Chart object at 0x62543a240>
Patricia_Kluge,r_dancers,604,"['1948', 10, '6', '23:00']","Baghdad, Iraq","بغداد, الكرخ, محافظة بغداد, Iraq","('33n3024', '44e3788')",<flatlib.chart.Chart object at 0x6279c1390>
Günther_Kranner,r_dancers,605,"['1940', 7, '4', '04:00']","Graz, Austria","Graz, Steiermark, 8011, Österreich","('47n0709', '15e4383')",<flatlib.chart.Chart object at 0x6279c1c18>
Alfredo_Köllner,r_dancers,606,"['1933', 2, '9', '03:15']","Genoa, Italy","Genova, Liguria, Italia","('44n4073', '8e9339')",<flatlib.chart.Chart object at 0x6279c1b70>
Pierre_Lacotte,r_dancers,607,"['1932', 4, '4', '03:00']","Chatou, France","Chatou, Saint-Germain-en-Laye, Yvelines, Île-de-France, France métropolitaine, 78400, France","('48n8897', '2e1574')",<flatlib.chart.Chart object at 0x6279c7ac8>
Yorg_Lanner,r_dancers,608,"['1939', 3, '15', '13:30']","Berlin, Germany","Berlin, Deutschland","('52n517', '13e3889')",<flatlib.chart.Chart object at 0x6279c7ba8>
Joseph_Lazzini,r_dancers,609,"['1926', 3, '19', '07:00']","Nice, France","Nice, Alpes-Maritimes, Provence-Alpes-Côte d'Azur, France métropolitaine, France","('43n7009', '7e2684')",<flatlib.chart.Chart object at 0x6279b4358>
Jacques_LeClercq,r_dancers,610,"['1954', 3, '13', '10:00']","Colfontaine, Belgium","Colfontaine, Hainaut, Wallonie, 7340, België - Belgique - Belgien","('50n4057', '3e8514')",<flatlib.chart.Chart object at 0x6279b4f28>
Philippe_Lizon,r_dancers,611,"['1956', 2, '19', '14:50']","Brussels, Belgium","Bruxelles / Brussel, Ville de Bruxelles - Stad Brussel, Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest, België - Belgique - Belgien","('50n8437', '4e3674')",<flatlib.chart.Chart object at 0x6279c0a58>
Daniel_Lommel,r_dancers,612,"['1943', 3, '26', '23:05']","Paris, France","Paris, Île-de-France, France métropolitaine, France","('48n8567', '2e3515')",<flatlib.chart.Chart object at 0x6279c0b38>
