name,occupation,count,birthtime,birthplace,location,point,chart
Eddie_Jordan,r_basketball-players,323,"['1955', 1, '29']","Washington, District of Columbia, United States","Washington, District of Columbia, 20500, United States of America","('38n8949', '77w0366')",<flatlib.chart.Chart object at 0x6242f3f60>
Reggie_Jordan,r_basketball-players,324,"['1968', 1, '26']","Chicago, Illinois, United States","Chicago, Cook County, Illinois, United States of America","('41n8756', '87w6244')",<flatlib.chart.Chart object at 0x6242f95c0>
Edwin_Kachan,r_basketball-players,325,"['1925', 9, '15']","Chicago, Illinois, United States","Chicago, Cook County, Illinois, United States of America","('41n8756', '87w6244')",<flatlib.chart.Chart object at 0x6242f9dd8>
George_Karl,r_basketball-players,326,"['1951', 5, '12']","Penn Hills, Pennsylvania, United States","Penn Hills, Allegheny County, Pennsylvania, United States of America","('40n4729', '79w8177')",<flatlib.chart.Chart object at 0x6254ed5c0>
Adam_Keefe,r_basketball-players,327,"['1970', 2, '22']","Irvine, California, United States","Irvine, Orange County, California, United States of America","('33n6857', '117w826')",<flatlib.chart.Chart object at 0x6254eddd8>
Shawn_Kemp,r_basketball-players,328,"['1969', 11, '26']","Elkhart, Indiana, United States","Elkhart County, Indiana, United States of America","('41n6013', '85w8591')",<flatlib.chart.Chart object at 0x6254d5550>
Tim_Kempton,r_basketball-players,329,"['1964', 1, '25']","New York, New York, United States","New York, United States of America","('40n7127', '74w006')",<flatlib.chart.Chart object at 0x6254d5cf8>
Steve_D._Kerr,r_basketball-players,330,"['1965', 9, '27']","Beirut, Lebanon","بيروت, رأس بيروت, محافظة بيروت, لبنان  Lebanon","('33n8959', '35e4784')",<flatlib.chart.Chart object at 0x6254c5470>
Jerome_Kersey,r_basketball-players,331,"['1962', 6, '26']","Clarksville, Virginia, United States","Clarksville, Mecklenburg County, Virginia, United States of America","('36n624', '78w5569')",<flatlib.chart.Chart object at 0x6254c5780>
Jason_Kidd,r_basketball-players,332,"['1973', 3, '23']","San Francisco, California, United States","San Francisco, San Francisco City and County, California, United States of America","('37n779', '122w4199')",<flatlib.chart.Chart object at 0x6254bddd8>
Frankie_King,r_basketball-players,333,"['1972', 6, '6']","Baxley, Georgia, United States","Baxley, Appling County, Georgia, United States of America","('31n7783', '82w3485')",<flatlib.chart.Chart object at 0x6254bdc50>
Rich_King,r_basketball-players,334,"['1969', 4, '4']","Lincoln, Nebraska, United States","Lincoln, Lancaster County, Nebraska, 68508, United States of America","('40n8089', '96w7078')",<flatlib.chart.Chart object at 0x6254b4ac8>
Stacey_King,r_basketball-players,335,"['1967', 1, '29']","Lawton, Oklahoma, United States","Lawton, Comanche County, Oklahoma, United States of America","('34n6087', '98w3903')",<flatlib.chart.Chart object at 0x6254b4eb8>
Kerry_Kittles,r_basketball-players,336,"['1974', 6, '12', '08:23']","Dayton, Ohio, United States","Dayton, Montgomery County, Ohio, United States of America","('39n7589', '84w1916')",<flatlib.chart.Chart object at 0x6254b7dd8>
